ID,CHANNEL,VIDEO_TITLE,VIDEO_TAG
3249221,News&Politics,Man versus shark: Divers kill Tiger Shark for over 2 hours off coast of New Orleans,diver vs versus tiger shark man new orleans Craig Clasen
3249222,News&Politics,Undersea Tonga volcano erupts in Pacific ocean 18/03/2009,Undersea Tonga volcano erupts Pacific ocean
3249223,News&Politics,Canadian Outrage at Fox News Is Growing,fox news canada army soldiers afghanistan red eye insult mock douche bag republican heroes canadian Greg Gutfeld biggest in the universe
3249224,News&Politics,Conmovedor mensaje a los argentinos de C5N,C5N GONZALEZ ORO
3249225,News&Politics,Beppe Grillo - EXIT - la7 - seconda parte,beppe grillo exit la d'amico inceneritori banche telecom liste civiche hachik0777
3249226,News&Politics,Jade Goody & Jack Tweed's Wedding Dance,jade goody jack tweed wedding dance rip rest peace
3249227,News&Politics,FedEx Plane Crash Landing in Tokyo Narita Airport,FedEx Cargo Plane Crash Landing in Tokyo Narita Japan McDonnell Douglas MD-11
3249228,News&Politics,Portia De Rossi Apologizes For Marrying Ellen  ;-),Portia De Rossi Apologizes Marrying Ellen DeGeneres gay marriage prop8 Political humor satire
3249229,News&Politics,"Shep Smith Mocks 'Glenn Beck Friday,' 'I Don't Even Know What The Heck The Thing Is'",ThinkProgress Glenn Beck Shep Smith
3249230,News&Politics,WORST SAND STORM IN SAUDI ARABIA,sand storm amazing saudi riyadh faysaliyah tower weather arabia middle east desert dust arab olaya king fahad sandstorm massive home video
3249231,News&Politics,Thomas Paine's American Revolution,thomas paine glenn beck 2nd american revolution cowards democrats liberals nancy pelosi chris dodd barney frank barack obama
3249232,News&Politics,Ennesima figuraccia italiana: Berlusconi chiama ad alta voce Obama e fa adirare la regina Elisabetta,berlusconi obama londra g20 regina elisabetta inghilterra
3249233,News&Politics,Amokl？ufer (Gunman) in Winnenden,amoklauf amokl？ufer in winnenden baden-württemberg dsds 2009
3249234,News&Politics,Obama Bows to Saudi King,obama
3249235,News&Politics,2009 FARGO FLOOD Part One,hoedl 2009 Fargo Flood
3249236,News&Politics,Terremoto Grande Fratello- reazione dei ragazzi subito dopo la scossa.,Terremoto 06/04/09 Grande Fratello gf gf9 terremoto abruzzo
3249237,News&Politics,Space Bat,bat space spacebat nasa Discovery launch Bat Space Shuttle godspeed god speed
3249238,News&Politics,Drapie？ny kot sfilmowany na Opolszczy？nie przez Piotra Borelowskiego,puma mokra dobieszów drapie？nik
3249239,News&Politics,Jon Stewart slams Jim Cramer,Jon Stewart Jim Cramer Daily Show Comedy Central CNBC financial guru battle
3249240,News&Politics,"Obama passing new law to allow searching of PC's, Laptops, and media devices",Laptops and media devices
3249241,News&Politics,Gay Bashing at a Sports Bar: What Do You Do?,ABC News open-mindedness verbal gay-bashing scenario sports bar Linden N.J. actor Vince August homophobic
3249242,News&Politics,Islamist dickhead,atheist atheism religion faith Islam Muslim Islamist Choudary sharia
3249243,News&Politics,President on Leno: Bowling Skills Like Special Olympics,MSNBC Keith Olbermann President Obam Tonight Show Leno Compares Bowling Score Special Olympics
3249244,News&Politics,Gad Elmaleh sur Europe1,Gad Elmaleh Europe1 bouclier fiscal imp？t revenu Fogiel
3249245,News&Politics,Tim Kretschmer's last moments after his killing spree.,Tim Kretschmer Germany.
3249246,News&Politics,Introducing the Government-Backed DMV Automotive Repair Center!,president barack obama automakers bailout GM general motors chrysler warranty warranties dmv rick wagoner detroit
3249247,News&Politics,Shep Smith goes off on Congress over AIG debacle,shepard smith dodd frank aig bonus bonuses liddy
3249249,News&Politics,Pro 7 Newstime - Frau kriegt schnell alterndes Baby (Fringe Werbung),Pro Sieben alternd baby babi kind new york newstime viral fringe fake grenzf？lle des fbi
3249250,News&Politics,912project2,912project the912project.com Glenn Beck we surround them
3249251,News&Politics,TRAILER #2 - The Obama Deception - An Alex Jones Film,OBAMA TRAILER H264
3249252,News&Politics,Frat Boys  vs  Westboro Baptist Church,Westboro Baptist Church Apha Delta Phi University Chicago WBC Greek fraternity frat house fratboy gay LGBT protest counter lesbian bi-sexual trans-gendered dancing humor funny tolerance intolerance disco Α Δ Φ
3249253,News&Politics,Terremoto In Abruzzo Grande Fratello 9 Paura Tra Gli Abitandi Dentro La Casa 06-04-09 HD By PePpETuBe2009,Terremoto In Abruzzo Grande Fratello Paura Tra Gli Abitandi Dentro La Casa 06-04-09 HD By PePpETuBe2009
3249254,News&Politics,Terremoto in Abruzzo - Crolli a l'Aquila,terremoto rainews24 l'aquila abruzzo
3249256,News&Politics,Terremoto Grande Fratello 06/04/09,Grande fratello terremoto 06/04/09
3249257,News&Politics,60 Minutes Kroft To Joking Obama Are You Punch Drunk?,60 Minutes Barack Obama Punch Drunk Cheney Gitmo Iraq AIG Bailout
3249258,News&Politics,!!COLORADO COUPLE'S HOME INCLUDES FLAMMABLE TAP WATER!!,Colorado couple's home includes flammable tap water danger hazardous health safety.fire sink burn gas leak
3249259,News&Politics,Teleprompter,prompt
3249260,News&Politics,The White House is Open for Questions,Town Hall president obama open for questions economy
3249261,News&Politics,"Tonight on Jay Leno, Obama Makes Joke About Special Olympics",Barack Obama Jay Leno Tonight Show Special Olympics POTUS Bowling Bad Humor
3249262,News&Politics,Show di Berlusconi con Obama al G20 - Elisabetta II lo rimprovera,berlusconi silvio politica governo obama londra g20 regina elisabetta gaffe show pdl lomiolith
3249263,News&Politics,SEK-Mann erschie？t Amokl？ufer von Winnenden,Amoklauf Amokl？ufer Winnenden Tot Schule Amok Kaas Zahltag Polizei get？tet tot flucht 17 amok killer in germany Jahre Albertville Realschule gelaufen laufen Türken dead almanya okul dehset ？lü school boy kill kills children lehrer ？gretmen teacher KAAS Original Video sek mann spezial einsatz komando polizei police polis pilicia alamania grauenvoll angst schrecken albaner albania albanien kosovo bosnak arnavut arnavutluk
3249264,News&Politics,Natasha Richardson Accident,natasha richardson liam neeson ski resort accident
3249265,News&Politics,Lebron's Incredible Shot,lebron's incredible shot steve kroft lebron james
3249266,News&Politics,Berlusconi urla e la Regina lo rimprovera,berlusconi obama regina londra urla cafone
3249267,News&Politics,Barack Obama Interview With Jay Leno On The Tonight Show (Teaser),Barack Obama Jay Leno Tonight Show Interview Biography Speech Campaign Issues Pictures Election Shirts Quotes Senator Barach Democrat Picture
3249268,News&Politics,Jon Stewart vs. Jim Cramer.(Full Episode of The Daily Show).,ErickRey ErickKing ErickKing91 ErickReyKing ErickReyKing91 Jon Stewart The Daily Show CNBC Rick Santelli Jim Cramer
3249269,News&Politics,Jon Stewart vs. Jim Cramer on The Daily Show Face 2 Face.(Full Episode).,ErickRey ErickKing ErickKing91 ErickReyKing ErickReyKing91 Jon Stewart The Daily Show CNBC Rick Santelli Jim Cramer The Today Show
3249270,News&Politics,Obama Hits the AIG Spot: SuperNews!,Barack Obama Joe Biden Hillary Clinton AIG supernews current tv lincoln Super News twitter eric holder cartoon geithner edward liddy josh faure-brac current.com @super_josh banks testify congress
3249271,News&Politics,"Berlusconi molesto, la regina lo rimprovera",berlusconi regina elisabetta obama queen elizabeth
3249272,News&Politics,FedEx Plane Crash at Narita International Airport In Tokyo,Fedex Federal Express Plane Crash Narita International Airport Toyko Japan Airplane Landing Fire Flames Pilot Bad Aeroplane Fed Ex Cargo Jet Video Footage Wreckage
3249273,News&Politics,G-20 Summit: Family Photo,G20 G-20 Summit cumbre Queen Elizabeth II of England London Gordon Brown Jose Luis Rodriguez Zapatero King Abdullah kiss Barack Obama Espa？a Spain Argentina Brasil Cristina Fernández de Kirchner Family Photo Russia France Angela Merkel Nicolas Sarkozy Silvio Berlusconi Italia Lula da Silva Dmitri Medvedev illuminati nwo new world order nuevo orden mundial globalizacion capitalismo Felipe Calderon Mexico Saudi Arabia
3249274,News&Politics,"VIDEO of FedEx Cargo Jet Crashing in Tokyo, Japan",VIDEO FedEx Cargo Jet Crashing Narita Airport Tokyo Japan Federal Express MD-11 Flight 80 Guangzhou China 03/23/09
3249275,News&Politics,A New Foundation for Growth,President Barack Obama budget economy recovery stimulus energy health care education canvass congress organizing for america pledge
3249276,News&Politics,Jon Stewart vs. Jim Cramer on The Daily Show Face 2 Face.(Full Episode).,ErickRey ErickKing ErickKing91 ErickReyKing ErickReyKing91 Jon Stewart The Daily Show CNBC Rick Santelli Jim Cramer David Shuster
3249277,News&Politics,Obama's Special Olympics Joke on Leno,Obama Jay Leno special olympics
3249278,News&Politics,Interviewee faints during newscast,News 13 WMBB Wayne Gentry faint
3249279,News&Politics,Chaos at 'America's Next Top Model' Audition in Manhattan,America's Next Top Model Manhattan Pandemonium bomb 03/14/09 car overheating NYPD audition Models CW Network Tyra Banks
3249280,News&Politics,Daniel Hannan MEP: The devalued Prime Minister of a devalued Government,Daniel Hannan Hannan MEP European Parliament
3249281,Pets&Animals,dog policeman,собака номер автомобиль откусила дорога транспорт лицензия dog policeman numbers nip road transport license
3249282,Pets&Animals,America's Next Top Hedgehog,hedgehogs tyra
3249283,Pets&Animals,"The two talking cats, plus gecko",two talking cats video cat stina mossy gecko funny insane amazing crazy parody spoof swedish meowing pet animals meow cute
3249284,Pets&Animals,Bizkit the Sleepwalking Dog Talks,Bizkit sleepwalking dog talks marinahd2001
3249285,Pets&Animals,Amazing sheep LED art,LED sheep shepherding amazing tv smart series samsung lambs art outdoors hill sheepdog night farm extreme omg lol
3249286,Pets&Animals,Piranha Devours a Duck,animal planet river monsters strange weird fish sea creatures big mystery
3249287,Pets&Animals,Very Funny Cats 31,Very Funny Cats cat grappig lachen humor humour lolcats caturday gato kitten hilarious cute meow animals kat icanhascheezburger crazy katze poes pet lief schattig kitty dier animal katten poezen miauw gekke maffe lol pussycat
3249288,Pets&Animals,How To Annoy Your Mean Kitty 4,Mean Kitty Annoy Sparta Loki SMP Films smpfilms Weird Ears
3249289,Pets&Animals,MEAN KITTY - Still Here,themeankitty mean kitty smpfilms smp films cory mr. safety sparta loki cats cat
3249290,Pets&Animals,Upside Down Kitties - Mean Kitty,upside down april fools youtube mean kitty kitties sparta loki themeankitty
3249291,Pets&Animals,Elke the four-day-old Francois Leaf-Monkey,Francois Leaf-Monkey Taronga Zoo Elke Sydney NSW Australia Manly Daily Cumberland Courier Newspapers
3249292,Pets&Animals,2o vídeo porn？! Maíra do BBB caiu na net de novo...,wwwextraordinario4 wwwextraordinario3 wwwextraordinario2 wwwextraordinario1 wwwextraordinario videoslegaistv4 videoslegaistv3 videoslegaistv2 videoslegaistv1 videoslegaistv extraordinariocom rolanarede 5002erdnaxela top10internet top10dainternet feliznatasha2008 46260162views 47260162views 20020688views 21020688views lagodoamor
3249293,Pets&Animals,Turtle Eating Pigeon!!!,turtle eating pigeon schildpad eet duif animals animal horror bizar weird vogel prooi predator roofdier
3249294,Pets&Animals,Cat does taxes,cat does taxes sheeba kitty lolcat money cash refund hrblock dan heinan daneboe gagfilms funny eating purring sweet adorable cute silly animals rofl cheezburger claws chewing
3249295,Pets&Animals,Dolphin Bubbles: An Amazing Behavior,seaworld dolphin dolphins shamu orca bubbles blow ocean sea world play playful animals education discover connect amazing abc news charles gibson discovery cove behavior
3249296,Pets&Animals,Kot vs. Mucha,kot mucha funny
3249297,Pets&Animals,Man-sized Fish,animal planet tv river monsters sea creatures big fish huge monster gigantic
3249298,Education,Little miss muffet: Read by Crispin Glover,Nursery Rhyme Mother Goose Kids Children song
3249300,Education,Follow up HR875 S425 Criminalize Organic Farming,hr875 s425 organic farm freedom monsanto CODEX ALIMANTARIAS Nwo nibiru 2012 doomsday jdouglasfisher starrjaded endimewatchman nationize global depression lipscomb gnc real Id chip breakdown anarchy survive survival seed max igan prophesy martial law shift
3249301,Education,Godzina Dla Ziemi 2009,WWF Polska Edukacja Godzina dla Ziemi
3249302,Pets&Animals,Hugs with Lions,euronews nocomment africa lions hugs
3249303,Education,The Japanese Naked Festival : 裸祭り,japan naked festival nude matsuri 日本 裸 はだか 祭り 文化 culture cultural
3249304,Education,Shepard Ambellas on Alex Jones Tv 1/2:New Mass Grave Site in Arizona !!,Alex Jones mass grave site Arizona Fema coffins Avian Flu Bird flu TheAlexJonesChannel alexjones Jason Bermas
3249305,Pets&Animals,Extreme Sheep LED Art,LED sheep shepherding amazing LED tv smart LED series 6 series 7 samsung lambs art outdoors hill sheepdog night
3249306,Education,"ST-519 ？ American Pie, Don McLean (Guitar Lesson)",American Pie Don McLean Guitar Lesson Justin Sandercoe justinguitar
3249307,Education,ion dolanescu - o tara in cantecul lui,ion dolanesc inmormantare ionut dolanescu
3249308,Education,NEW! State Farm  Good Teacher  Commercial - Selena Gomez,Selena Gomez Auto teen driving safe driving teens Selena Gomez Disney State Farm State Farm Commercial
3249309,Education,Fox host's comments insult Canada & Fallen Soldiers-U.S. plans to 'invade' Canada?,fox news disrespect canada.
3249310,Education,The World's Most Terrifying Penises : The Leopard Slug,Penis animals nature slugs hermaphrodites comedy biology sex rain forest
3249311,Education,Transformers Revenge of the Fallen Optimus Prime,Transformers Revenge of the Fallen Optimus Prime Autobots Megatron Nightslash2020 Animated Diesel Trucks Swords
3249312,Education,Worst Case: The Day The Dollar Falls Part 1/6,peter schiff dollar recession economy oil europe euro politics scenario planning gold trade global deficit saving USA US consumption asia Singapore speculation bubble house price market
3249313,Education,Soccer Top 5 Homo Erotic Players,SOCCER BULGE TOP HOMOEROTIC PLAYERS FOOTBALL BULGING
3249314,Education,Adsense is dead? My $680 a day account...,adsense make money internet marketing jp schoeffel jps schoeffel joel com john reese make money online adsense proof make money with adsense
3249315,Education,conmovedor mensaje a los argentinos,mensaje a los argentinos oscar gonzalez oro el negro oro
3249316,Education,Jason Mraz  - I'm Yours HQ *FREE DOWNLOAD* + Lyrics (Official Music Video),jason mraz im yours official music video free download lyrics HQ lucky
3249317,Education,Magic Wand Breast Expansion,breast expansion inflation taylormadeclips bigboobs expanding breasts
3249318,Education,Direct Contact (2009) HQ trailer,Direct Contact (2009) HQ trailer
3249319,Education,Electric blues lead guitar lesson licks Gary Moore style,Electric blues lead guitar lesson licks Gary Moore style next level rock les paul
3249320,Education,Cloudy With a Chance of Meatballs - Official Trailer,broadbandtv viso film movie clips story video media show cinema theatre studio box office review preview listings hollywood trailer teaser coming soon opening release date dvd tv directed produced soundtrack extras cast entertainment amazing gossip rumor interview anime animation japanese cartoon manga music dance animator 3d
3249321,Education,The Tribe (2009) HQ trailer,The Tribe (2009) HQ trailer
3249322,Education,How To Get Back Overdraft Fees From Your Bank,get back overdraft fees bank
3249323,Education,WrestleMania 25 Highlights,Wrestlemania 25 WWE
3249324,Education,Alex Jones -  Obama - Wielkie Oszustwo (Napisy PL) 02/12,Barack Obama Deception Alex Jones NWO Bilderberg Illuminati Nowy Porz？dek ？wiata Clinton Brzeziński Kryzys Gospodarczy Dyktatura UE ONZ 1984 Spisek 911 Globalizm Prowokacja Kontrola Umys？u Manipulacja System Monetarny Rezerwa Federalna D？ug Narodowy Kredyt Po？yczka Z？odziejstwo Fa？szerstwo Banki Instytucje Finansowe Oligarchia Rockefeller Rothschild Orwell LichwaRon Paul Bankowo？？ FED Ekonomia Napisy PL
3249325,Education,Can you get pregnant if?... Q & A's,can I get pregnant if sex teens relationship advice education kara_sutra hollidaychild website couple dating intercourse pre-cum semen sperm vagina condom questions
3249326,Education,Comparecencia de Mercedes Cabrera en el Congreso (020409),mercedes cabrera ministerio educacion politica social deporte comision
3249327,Education,Supersize vs Superskinny | Larger than Life | Channel 4,attitude channel 4 channel four channel4 comfort diet eat eating Extreme Bodies fat food healthy image junk obese obesity overweight skinny Supersize vs Superskinny unhealthy weight
3249328,Education,"ALERT! - Conficker Virus - How to protect your computer - Set to update April 1, 2009",conficker virus worm microsoft patch update how to remove protect computer spyware anti-virus malicious software removal april 2009 scutter4christ
3249329,Education,"ST-518 ？ Run, Snow Patrol (Guitar Lesson)",Run
3249330,Education,Butterfly Effect 3 Revelation (2009) HQ trailer,Butterfly Effect Revelation (2009) HQ trailer
3249331,Education,Qufora Irrigation System for bed,bowel irrigation constipation enema colon hydrotherapy
3249332,Education,359-B？361-B,
3249333,Education,Maras,Maras pandillas Mara Salvatrucha México MS Discovery Channel
3249334,Education,B. Wildstein posy？a Niesio？a do budy (2009-04-03),bronislaw wildstein stefan niesiol niesiolowski sejm kretyn cymbal wariat debil schizofrenia schizofrenik komuna ub sb ubekistan platforma obywatelska
3249335,Education,Human Body Facts - Fun Facts Girls,human body facts fun girl trivia
3249336,Education,Saturn- March 2009,Saturn lord of the rings telescope Titan astronomy night sky explained solar system planet orbit amazing superb ring earth 2009 Cassini Huygens science education knowledge insight
3249337,Education,"S,D, Live",butt
3249338,Education,Photoshop: Shiny Button (HD),photoshop cs4 cs3 tutorial tutorials shiny button gloss high definition iceflowstudios
3249339,Education,TV2 - Uzsorások! 2009.03.09.,Cigányb？n？zés cigány roma
3249340,Education,Mangane's horrific tackle on Lacourt,horrific tackle football soccer injury
3249341,Education,armas de desinformacion masiva,desinformacion bernays television prensa informativos noticias ciencia investigacion freud manipulacion
3249342,Education,Montel 96A,headshave head shave haircut bald woman bald girl
3249343,Pets&Animals,Grasshoppers vs driver ants - Ant  Attack - BBC wildlife,BBC Ant Attack Ants Animals Predator Prey Nature wild wildlife insect free video
3249344,Pets&Animals,upsidedown cat gives birth,cats cat kittens kitty birth baby babies cute soft little
3249345,Pets&Animals,Pole Dancing Bear by: USGS Northern Divide Bear Project,pole daning bear
3249346,Pets&Animals,[03/20] All Dogs Go To Heaven,5awesomegays fiveawesomegays 5awesome fiveawesome friday pet week pets past present animals
3249347,Pets&Animals,A Lion Called Christian - Their Story,lion called christian the youtube huma
3249348,Pets&Animals,River Monsters: Test It Out,animal planet tv river monsters jeremy wade wildlife fish
3249349,Pets&Animals,River Monsters: Size Matters,river monsters animal planet tv catfish weird strange creature creatures water size matters
3249350,News&Politics,African Lions Accept Man As One of Their Own,south african lions accept
3249351,Pets&Animals,Spinning Otto,cat Otto pets animals spin spinning chase cute funny meow meowing dizzy
3249352,News&Politics,Hulk Hogan vs Linda's Lawyer  - dramatic face off in court room,hulk hogan linda lawyer lawyers fight court courtroom room argument arguement tampa bollea
3249353,News&Politics,Lucky to be alive,Lucky to be alive
3249354,News&Politics,Beppe Grillo - EXIT - la7 - prima parte,beppe grillo exit la d'amico inceneritori banche telecom liste civiche hachik0777
3249355,News&Politics,{PART 1}  Levi Johnston Talks Life With Bristol Palin On Tyra Banks,Levi Johnston Sex Bristol Palin The Tyra Banks Show condoms safe sex Alaska Governor Sarah Wasilla part1
3249356,News&Politics,Jade Goody wedding - Jade's speech,Jade Goody Jack Tweed wedding
3249357,News&Politics,Jon Stewart vs. Jim Cramer on The Daily Show Face 2 Face.(Full Episode).,ErickRey ErickKing ErickKing91 ErickReyKing ErickReyKing91 Jon Stewart The Daily Show CNBC Rick Santelli Jim Cramer Rick Sanchez
3249358,News&Politics,Ron Paul debates Stephen Baldwin on Legalizing Marijuana on CNN Larry King 03/13/2009,ron paul cnn larry king stephen baldwin drug legalization marijuana
3249359,News&Politics,g？upawka,tvn24 wpadka tadla porada
3249360,News&Politics,Amoklauf in Winnenden - Albertville Realschule,amoklauf winnenden stuttgart realschule schie？erei ermordet albertville schulzentrum schule klasse tot
3249361,News&Politics,Raw Video: Undersea Volcano Erupts,tonga volcano raw video undersea erupts
3249362,News&Politics,Barack Obama Pimps the Bailouts on Jay Leno | 2 of 3 | 3-19-2009,Barack Obama Jay Leno Bailouts Tea Tea Party Obama
3249363,News&Politics,"Taxpayers Gather To Protest Spending, Taxes, Growing Debt",Tea Party Taxes Taxpayers Spending Protest Senate Congress Budget Bailout Republicans Democrats Cincinnati Philadelphia St. Louis Green Bay Los Angeles Chicago
3249364,News&Politics,Obama ignore Sarkozy,Obama Sarkozy G20
3249366,News&Politics,Man detained and harassed at airport for carrying CASH!,ron paul tsa harassment civil liberties campaign for liberty
3249368,News&Politics,"Robbery------Taman Maluri, Cheras....",robbery
3249369,News&Politics,The Blackberry Shuffle,President Barack Obama Press Conference Blackberry Rahm Emanuel Valerie Jarrett Address Budget Economy Spin
3249370,News&Politics,U...brudzony stó？ Durczoka,KampusTv Durczok Kamil stó？ Rurek Wolan blat farba brudny ubrudzony ujebany upierdolony fakty Wroc？aw Uniwersytet Ekonomiczny
3249371,Education,BSG at UN,eddie
3249372,Education,Here's to You Mr. Jefferson Awesome! by Mike Church,Mie Church Thomas Jefferson Hancock Ron Paul Judge Napolitano Barack Obama the COnstitution Freedom Watch Barney Frank Adam Kokesh HR1207 Ronald Reagan Mrs. Robinson The Gipper Campaign for Liberty YALiberty
3249373,Education,Lecture - 1 Advanced Finite Elements Analysis,Advanced Finite Elements Analysis
3249374,Education,Alex Jones -  Obama - Wielkie Oszustwo (Napisy PL) 01/12,Barack Obama Deception Alex Jones NWO Bilderberg Illuminati Nowy Porz？dek ？wiata Clinton Brzeziński Kryzys Gospodarczy Dyktatura UE ONZ 1984 Spisek 911 Globalizm Prowokacja Kontrola Umys？u Manipulacja System Monetarny Rezerwa Federalna D？ug Narodowy Kredyt Po？yczka Z？odziejstwo Fa？szerstwo Banki Instytucje Finansowe Oligarchia Rockefeller Rothschild Orwell LichwaRon Paul Bankowo？？ FED Ekonomia Napisy PL
3249375,Education,Geithner Plan II,timothy geithner bank bailout obama tarp talf
3249377,Education,GV Mobile Demo Video,GV Mobile Google Voice Grand Central iPhone
3249378,Education,Dr. Phil Meets the Octuplets for the First Time,7122 OCTOMOM FOR WEB V1
3249379,Education,Re: 5 Questions for Atheists,Questions Atheists Holy Bible Scripture Jesus Christ God Prophecy Revelation Israel End Times Rapture Gospel Genesis Exodus Creation Evolution Science Proof Proving
3249380,Education,The Boat Race - A Perfect Crew? From Cambridge Ideas.,boat race cambridge cambridge blue rowing team building business
3249381,Education,Count & Move,childrens music counting song 1-20 こども英会話 えいご kids english children istopmotion stop motion supersimplesongs
3249382,Education,"Unspeakably Stupid and Annoying Buffoons on Faux News Disrespect Canada, Soldiers.",fox news disrespect canada
3249383,Education,Youtube have lost the plot - JREF account suspended,youtube account suspended james randi JREF jamesrandifoundation censorship flagging free speech
3249384,Education,Knorr | O poder das refei？？es,knorr refei？？o poder oportunidade
3249385,Education,Open-mindedness,open-mindedness pseudoscience paranormal supernatural contradiction anecdotal evidence prejudice close-mindedness fallacious thinking
3249386,Education,FedEx MD-11 crash landing at RJAA,FedEx MD-11 RJAA フェデックス
3249387,Education,"Desvío río Santiago, presa La Yesca",desvío río santiago obra presa yesca construcción empelo plan nacional infraestructura gobierno federal hidroeléctrica generación electricidad renovable ambiente protección
3249388,Education,Atlas De Mitocanie Urbana,Atlas De Mitocanie Urbana cocalari pitzipoance pitipoance trafic cinematograf marlan muschi koka-style coca-style coka-style koca-style coca-stail cretini Realitatea TV Radio Guerilla Eliberadio bun-simt mobil diamante dorobanti prostanaci teleenciclopedia
3249389,Education,If Atheists Ruled the World,if atheists ruled the world religion christianity christ internet online forum documentary atheist god jesus evolution science debate interview theology scientist fundamentalists funny hilarious joke heaven crazy believe
3249390,Education,Forex Trading Online,idigg.me Forex Trading Online
3249391,Education,Alex Jones -  Obama - Wielkie Oszustwo (Napisy PL) 03/12,Barack Obama Deception Alex Jones NWO Bilderberg Illuminati Nowy Porz？dek ？wiata Clinton Brzeziński Kryzys Gospodarczy Dyktatura UE ONZ 1984 Spisek 911 Globalizm Prowokacja Kontrola Umys？u Manipulacja System Monetarny Rezerwa Federalna D？ug Narodowy Kredyt Po？yczka Z？odziejstwo Fa？szerstwo Banki Instytucje Finansowe Oligarchia Rockefeller Rothschild Orwell LichwaRon Paul Bankowo？？ FED Ekonomia Napisy PL
3249392,Education,SKELETONS GIANT FOUND,SKELETONS GIANT FOUND ENOCH BOOK PARANORMAL SCHELETRI GIGANTI LIBRO
3249393,Education,Defenders of Wild Food,Wild Food v3
3249394,Education,Paradise Lost for the dogs of Puerto Rico,Selena Gomez Island Dog Stray Dogs Puerto Rico Do Something .org
3249395,Education,Kissing & Making Out Facts Part 2 Fun Fact Girls,kissing kiss making out facts fun girls french passion hot blooper info trivia
3249397,Education,Inmormantare ION DOLANESCU,Inmormantare ION DOLANESCU
3249398,Education,Psychedelic Genital Weightlifting,penis stretch freakout 80s new age tantra
3249399,Education,Una Oracion de Gracias - Reflexiones en Video,agradecido amor incondicional bendecido bendicion comprención comprensión corazon feliz humilde lealtad maravilloso
3249400,Education,Terremoto l'Aquila 06-04-09 Magnitudo 6.3,Terremoto L'Aquila
3249402,Education,El hombre de 560 kilos,Manuel Uribe Monterrey México bajar de paso 560 kilos
3249403,Education,Papel Arrugado - Reflexiones,avergonzado colera comprensivo consolar corazon dificil error impulsivo ira odio paciente perdon rencor valiente
3249404,Education,Place Sinbad Around Your Wang,sinbad condom wang penis
3249405,Education,atlas de mitocanie urbana,cocalari tzarani pitzipoance marlani badarani
3249406,Education,TV destrói relacionamentos,c？o amigo Televisores
3249407,Education,Bolivia 6 Argentina 1 eliminatorias 2009 1er tiempo,Bolivia 6 Argentina 1 eliminatorias 2009 1er tiempo
3249408,Education,How to play Gamecube or Wii on the PC using Dolphin Emulator (720p HD),Tutorial Dolphin Gamecube Wii Emulator PC CPU-Z GPU-Z CPUZ GPUZ
3249409,Education,Francis M ？ NECROLOGICAL SERVICE,francis magalona gma kapuso 24 oras chika minute eat bulaga master rapper eraserheads ely buendia maxene vic sotto joey de leon sexbombgirls eb babes marian rivera dingdong dantes abhsat eheads tribute francism kiko startalk hip hop
3249410,Education,OBAMA THANKS HIMSELF!!!,Obama thanks himself is an idiot needs teleprompter Saint st patrick patricks day party democratic democrat Irish prime minister speech speeches switch
3249411,Education,terremoto aquila primi soccorsi audio originale.,primi soccorsi terremoto aquila audio originale
3249412,Education,Re: Murder Eaters,Murder Eaters onision original improv speech vegetarian meat eaters why is it wrong reasons to become flesh eating zombies not Vegetarian control your insane cannibalistic urges cannibalism carnivore herbivore save the cow chickens ducks dairy farm industry slaughter house houses buy organic keep cows out of Slaughter House cant die if they're being milked or laying eggs fact support life do research learn evolve see better way light
3249413,Education,Americans are NOT stupid (FRENCH SUBTITLES) - Sous-titres fran？ais,Micro Trottoir
3249414,Education,IF I WAS SINGLE !!!,joe budden tv tahiry joe budden drake
3249415,Education,April Fool: First ever shot of the shark-whale - Last Chance to See - BBC Two,mexico shark whale world first last chance to see lastchancetosee stephen fry stephenfry bbc two bbctwo bbc2
3249416,Education,New YouTube Mobile App Demo,N96 YouTube Mobile Symbian S60 Windows Mobile WinMo WinMob
3249417,Education,SWEAR WORD ORIGINS,Dan Brown Pogobat Swear Word Origins Curse Cursing Interesting Handsome
3249418,Education,My name is John.,john jigitz zinch
3249419,Education,Supersize vs Superskinny | Coffee and Cigarettes | Channel 4,channel four channel4 cigarettes coffee Diet eat eating Extreme Bodies food Obesity Supersize vs Superskinny
3249420,Education,Happy Saint Patrick's Day Youtube!,Father john
3249421,Education,(1) Moved by the Spirit | Speaking in Tongues,holy spirit speaking in tongues pentecostal benny hinn god peter paul worldslastchance
3249422,Pets&Animals,Cat Wants Aquarium Fish,cat wants fish
3249423,Pets&Animals,Raccoon Basketball - PetTube.com,raccoons rodents pets animals basketball march madness slam dunk hoop home videos pettube pettubedotcom
3249424,Pets&Animals,Cat vs. fly,cat fly
3249425,Pets&Animals,Soap Opera Dog,dog whisperer cesar cesaer milan pet puppy animal
3249426,Pets&Animals,Oceans: Great Barrier Reef,great barrier reef australia ocean sea animal coral marine life national geographic channel television tv documentary down under
3249427,Pets&Animals,Hamster Flipping Out,hamster pets animals flips home video funny rodents tube pettube pettubedotcom
3249428,Pets&Animals,bad news from davids farm,wolf german shepperd dog chase cars killed die dead davidsfarm bad news hit car
3249429,Pets&Animals,Tv Commercial Sheep Samsung,Tv Commercial Sheep Samsung baa-rmy video TV company LED
